x1,x2,x3,x4,u1,u2
-0.40318991855883723,-0.46459811488556535,0.23103325623580537,-0.14921544197970057,-0.0685686397606765,-0.15941285156660684
-0.6104476081617555,-0.6255113372021924,0.20879276250207626,-0.14128225641960918,0.08968526029281507,-0.016168313425748867
-0.544843365231685,-0.39648118547531125,0.17763573882425593,-0.12029392673504659,0.23345480226570675,0.1017207400164615
-0.3912246750825215,-0.27924245917818097,0.1437386749386338,-0.09087482445579298,0.34188799818496646,0.17699770944532353
-0.33586435422204436,0.0015693036586559572,0.11331703593107768,-0.058635081598333735,0.40332818019247335,0.20489284837516786
-0.098404654086896,0.13068476833092568,0.09094339108510718,-0.028764183705083546,0.4162433236809325,0.19425049914174664
-0.06457464886437309,0.1078019571060733,0.07810913050242774,-0.004736864398095512,0.387766054420507,0.16458895968939247
-0.04071595150110184,-0.016239052617390087,0.07255897929645051,0.012479929874539017,0.33053634345229715,0.13984702099146532
-0.024293896695996527,0.15076450821647164,0.06873294532933799,0.024467843193759307,0.25890265825986136,0.1406583990097297
-0.002917435880764818,0.060790390813129716,0.0593157033266468,0.03461882818373079,0.1855778116864867,0.17753601932332638
-0.04385141728556231,0.20201520533667772,0.03752396498327272,0.046833417606666504,0.11957394325513027,0.24714506361096683
0.11383986093758261,0.3674349102117226,-0.0005176667503991525,0.06405457715069654,0.06575641425003777,0.3329348657617983
0.049657590876951554,0.3222214250482683,-0.0540510674176295,0.08709933138276492,0.025815040607583876,0.41005368437793444
0.03693803005243198,0.4681582976447642,-0.1172032176557134,0.11416880679931599,1.8747201795666815e-05,0.4531058950998553
0.014837808545827377,0.6535061874520001,-0.1799971908037734,0.14121238722141097,-0.011077067090845143,0.44436592447629714
0.2983349318384245,0.7125190989086233,-0.23065723697344798,0.16305499771361492,-0.005711418134559072,0.3798527117211584
0.24633493029060935,0.6462480364685004,-0.25860140818349137,0.17495146925155236,0.018810321913114967,0.27128054310230465
0.33937462153166353,0.42678494872791056,-0.25727714054179673,0.17408728848153443,0.06472285438036413,0.143162726207131
0.5515461984714802,0.45021466108178865,-0.2260098718211815,0.16054959494520202,0.1318062045114523,0.02586702673147786
0.46035901038839366,0.3478634418968396,-0.17030631516684622,0.13744836242711747,0.2155912763668119,-0.0532743937097561
0.4289703661820025,0.1797987760586946,-0.10050458842214358,0.11012918506780306,0.3065813499143099,-0.07803487350832503
0.4620619323695518,0.05783804879763277,-0.029155917843167165,0.08470502810612207,0.3910375989896608,-0.0479824677191957
0.4042349589756855,0.00681493242024022,0.03209666690829367,0.06635397683722297,0.4534005744421964,0.02174409422734523
0.6241660194392286,0.25341387522812175,0.07522976982360545,0.05791174996600181,0.47987571637771853,0.10556424765070033
0.6824966238899333,0.2539456735300152,0.09736349915253267,0.05920229473651155,0.46226704050189277,0.17590775702716663
0.884355397363102,0.39662150754598735,0.10069799138958521,0.06732070328138635,0.4009441015767884,0.21230656492675454
1.0093037795033162,0.3323098314572842,0.09096544009550984,0.07778004724904,0.305951152553118,0.20817577489369868
1.0351521239656263,0.5252877650203011,0.07496824348361454,0.08615281717856346,0.19569950052800608,0.17300812166872995
1.139332192460613,0.5228211660044835,0.05805629683281946,0.08966917859686631,0.09331794866884618,0.12913169268089283
1.0746842764238411,0.5470170105416823,0.04240078946661742,0.08823527928945699,0.02140098637110754,0.10392125703003462
