run,rho_MBD,rho_DDD
57,0.9996543710486151,0.999111617003629
58,0.9996543710486151,0.9996888961363922
59,0.9996543710486151,0.9998589124581877
60,0.9996543710486151,0.9996109280092939
61,0.9996543710486151,0.9999055287917664
62,0.9996543710486151,0.9996861772812933
63,0.9996543710486151,0.9993392829690609
64,0.9996543710486151,0.9999658050874196
65,0.9996543710486151,0.9999929357777073
66,0.9996543710486151,0.9989914676021299
67,0.9996543710486151,0.9998494151791526
68,0.9996543710486151,0.9995741703285984
69,0.9996543710486151,0.9991372096164278
70,0.9996543710486151,0.9984062181559993
71,0.9996543710486151,0.9995534969938418
72,0.9996543710486151,0.9998235677288282
73,0.9996543710486151,0.999256969089334
74,0.9996543710486151,0.9995327238218787
75,0.9996543710486151,0.9999545967385
76,0.9996543710486151,0.9981164210575726
77,0.9996543710486151,0.9999695639274431
78,0.9996543710486151,0.9993203104329272
79,0.9996543710486151,0.9984492035891869
80,0.9996543710486151,0.9998927456755364
81,0.9996543710486151,0.9999858392892947
82,0.9996543710486151,0.9999941648729395
83,0.9996543710486151,0.9999521214674595
84,0.9996543710486151,0.9999241629597114
85,0.9996543710486151,0.999982390724165
86,0.9996543710486151,0.9988751564826633
87,0.9996543710486151,0.9999086058762574
88,0.9996543710486151,0.9991174754173138
89,0.9996543710486151,0.999825571672018
90,0.9996543710486151,0.9998676764476655
91,0.9996543710486151,0.9999988396062939
92,0.9996543710486151,0.9999774080375793
93,0.9996543710486151,0.9990808441162486
94,0.9996543710486151,0.9998871763914308
95,0.9996543710486151,0.9998723497046457
96,0.9996543710486151,0.9999207919915881
97,0.9996543710486151,0.9991067005524878
98,0.9996543710486151,0.9990661115227671
99,0.9996543710486151,0.9995572547527313
100,0.9996543710486151,0.9994159648361143
101,0.9996543710486151,0.9999688009772495
102,0.9996543710486151,0.9998839611355205
103,0.9996543710486151,0.9996856582474478
104,0.9996543710486151,0.999866410344733
105,0.9996543710486151,0.9997754369992736
106,0.9996543710486151,0.9999367050695049
107,0.9996543710486151,0.9997079161134577
108,0.9996543710486151,0.9980501248151425
109,0.9996543710486151,0.9999530002661248
110,0.9996543710486151,0.9996906319657912
111,0.9996543710486151,0.99950586135816
112,0.9996543710486151,0.9999152327452806
113,0.9996543710486151,0.9994868173453709
114,0.9996543710486151,0.9990829598104152
115,0.9996543710486151,0.9999015633133129
116,0.9996543710486151,0.9998302467657976
117,0.9996543710486151,0.9992705582350385
118,0.9996543710486151,0.9982041664553296
119,0.9996543710486151,0.9971777367969054
120,0.9996543710486151,0.9998933682147468
121,0.9996543710486151,0.9995926293433395
122,0.9996543710486151,0.9992608096550224
123,0.9996543710486151,0.9997537870097156
124,0.9996543710486151,0.9994775279047655
125,0.9996543710486151,0.9997046482767878
126,0.9996543710486151,0.9999460635633347
127,0.9996543710486151,0.9994267278051006
128,0.9996543710486151,0.9994943302353476
129,0.9996543710486151,0.9993306949832795
130,0.9996543710486151,0.9999127043126032
131,0.9996543710486151,0.9996987335500621
132,0.9996543710486151,0.9990156029302508
133,0.9996543710486151,0.9988997923689831
134,0.9996543710486151,0.998918853022739
135,0.9996543710486151,0.9999402171706313
136,0.9996543710486151,0.9985449256058273
137,0.9996543710486151,0.9998769315048393
138,0.9996543710486151,0.999039266434009
139,0.9996543710486151,0.9996434524959495
140,0.9996543710486151,0.9995410407207818
141,0.9996543710486151,0.9999569113652592
142,0.9996543710486151,0.9998126654041757
143,0.9996543710486151,0.9996247890260774
144,0.9996543710486151,0.9994339541336734
145,0.9996543710486151,0.9993893806543641
146,0.9996543710486151,0.9999102461584435
147,0.9996543710486151,0.9989991919726736
148,0.9996543710486151,0.9998866272010928
149,0.9996543710486151,0.9997605757499032
150,0.9996543710486151,0.9975317800684532
