run,rho_MBD,rho_DDD
91,0.9996543710486151,0.999934084277584
92,0.9996543710486151,0.9996306823291131
93,0.9996543710486151,0.9999914825513921
94,0.9996543710486151,0.9997844793032196
95,0.9996543710486151,0.9998729287616934
96,0.9996543710486151,0.9998748047705814
97,0.9996543710486151,0.9998073611324667
98,0.9996543710486151,0.9999219802951372
99,0.9996543710486151,0.9999545446392882
100,0.9996543710486151,0.9999074306611941
101,0.9996543710486151,0.9999822392356831
102,0.9996543710486151,0.9997570410661246
103,0.9996543710486151,1.000714830333215
104,0.9996543710486151,0.999854081626009
105,0.9996543710486151,0.9998993039812358
106,0.9996543710486151,0.9999017860333641
107,0.9996543710486151,0.9999692762894353
108,0.9996543710486151,0.9999807209665659
109,0.9996543710486151,0.9997551071677175
110,0.9996543710486151,0.9991903800667584
111,0.9996543710486151,0.9999492859566853
112,0.9996543710486151,0.9999800126036119
113,0.9996543710486151,0.9999507565346203
114,0.9996543710486151,1.0000540142282577
115,0.9996543710486151,0.9996593766224582
116,0.9996543710486151,0.999946122131458
117,0.9996543710486151,0.9998581541213918
118,0.9996543710486151,1.0002542243764874
119,0.9996543710486151,0.9999847179130574
120,0.9996543710486151,0.9992654539972811
121,0.9996543710486151,0.9999835749537451
122,0.9996543710486151,0.9998164988641706
123,0.9996543710486151,0.9999179440533911
124,0.9996543710486151,0.999911259739753
125,0.9996543710486151,0.9998232224138632
126,0.9996543710486151,0.9999389944520405
127,0.9996543710486151,0.9996561807443435
128,0.9996543710486151,1.0001114199409495
129,0.9996543710486151,0.9997687729811884
130,0.9996543710486151,1.0000434705076169
131,0.9996543710486151,0.9999586031280603
132,0.9996543710486151,0.9995748081232025
133,0.9996543710486151,0.9995551009340066
134,0.9996543710486151,0.9998123110436244
135,0.9996543710486151,0.9999516658100489
136,0.9996543710486151,0.9999191140428328
137,0.9996543710486151,0.9996963373180746
138,0.9996543710486151,0.9998868084539676
139,0.9996543710486151,0.9998996681167432
140,0.9996543710486151,0.9999494381239395
141,0.9996543710486151,0.9999219592104974
142,0.9996543710486151,0.9998300467379366
143,0.9996543710486151,0.9998645586159487
144,0.9996543710486151,0.9998143772775577
145,0.9996543710486151,0.9990150395600257
146,0.9996543710486151,0.9999273928750855
147,0.9996543710486151,0.9999423878548562
148,0.9996543710486151,0.9996182560425887
149,0.9996543710486151,0.9997230214579924
150,0.9996543710486151,0.9999428956082874
