x1,x2,x3,x4,u1,u2,y1,y2,z1,z2,z3
0.8436521264744095,-1.256344102792775,2.6249087361027397,0.7601685602913821,-0.5260751273218007,-0.3912485029897312,0.8436521264744095,-1.256344102792775,0.8173483701083194,-1.2759065279422617,2.6249087361027397
0.8240371215587555,-1.5159261079938555,3.110459705200814,0.8952099296021732,-0.580179270741721,-0.31809769267719357,0.8240371215587555,-1.5159261079938555,0.7950281580216695,-1.5318309926277152,3.110459705200814
0.7656905897359318,-1.7400109162443824,3.4898198552492103,1.0514569019652633,-0.5282461941597453,-0.2735291091641733,0.7656905897359318,-1.7400109162443824,0.7392782800279446,-1.7536873717025911,3.4898198552492103
0.6311525289064616,-1.8086914540608179,3.5289307873598785,1.1975551333497074,-0.366584842901606,-0.266972724554876,0.6311525289064616,-1.8086914540608179,0.6128232867613813,-1.8220400902885616,3.5289307873598785
0.5195500980191713,-1.7383252156512385,3.5318091286593294,1.2257020064991633,-0.12196641611508124,-0.2980124112121044,0.5195500980191713,-1.7383252156512385,0.5134517772134173,-1.7532258362118438,3.5318091286593294
0.4694607684557459,-1.5851309549031072,3.263800320331526,1.2681633695010233,0.15464689365125484,-0.3566117923274499,0.4694607684557459,-1.5851309549031072,0.47719311313830864,-1.6029615445194796,3.263800320331526
0.5062296059821897,-1.3291667070040114,3.1555638574675586,1.1506265208764959,0.40194915337147036,-0.4254934118615607,0.5062296059821897,-1.3291667070040114,0.5263270636507632,-1.3504413775970894,3.1555638574675586
0.6721854518054291,-1.1732202486543555,2.685698772351711,1.2421713790007078,0.5655232731400369,-0.48414821020266013,0.6721854518054291,-1.1732202486543555,0.7004616154624309,-1.1974276591644886,2.685698772351711
0.95931155167583,-1.1129780517862509,2.214965407703511,1.4023600649986343,0.6131625224981362,-0.5135946634480013,0.95931155167583,-1.1129780517862509,0.9899696778007369,-1.138657784958651,2.214965407703511
1.1465280866404506,-0.9346211578282171,1.6885652973375167,1.4622878442910165,0.5435597572731579,-0.5008399441835665,1.1465280866404506,-0.9346211578282171,1.1737060745041086,-0.9596631550373954,1.6885652973375167
1.217582165196912,-0.6949365233857958,1.1956571895108727,1.4281767567512493,0.3857195372313445,-0.4420560691034625,1.217582165196912,-0.6949365233857958,1.2368681420584793,-0.7170393268409689,1.1956571895108727
1.3356857143704552,-0.661178942391752,0.9867876321876334,1.4477327431484335,0.18936294297456707,-0.3437598822637513,1.3356857143704552,-0.661178942391752,1.3451538615191836,-0.6783669365049396,0.9867876321876334
1.3868920866615126,-0.7263441035409821,0.7225545808803261,1.5640007257291155,0.009414947044029865,-0.221717740053862,1.3868920866615126,-0.7263441035409821,1.387362834013714,-0.7374299905436752,0.7225545808803261
1.2501351663890146,-0.6098003442761891,0.8555829963701758,1.3706007147022319,-0.11051196373702261,-0.09779064300527454,1.2501351663890146,-0.6098003442761891,1.2446095682021634,-0.6146898764264529,0.8555829963701758
1.1089121041970582,-0.6105729346313409,0.9073717832878716,1.309915121813883,-0.15047608506467902,0.00461396257388328,1.1089121041970582,-0.6105729346313409,1.1013882999438243,-0.6103422365026467,0.9073717832878716
0.8848354629819088,-0.5153901896985837,0.8933569163742084,1.1882756582776992,-0.11864329623555459,0.06550942321549721,0.8848354629819088,-0.5153901896985837,0.8789032981701311,-0.5121147185378089,0.8933569163742084
0.7055680875118049,-0.44469497552511633,0.8207334033532546,1.1046687719928876,-0.04662435887508952,0.07264366110983464,0.7055680875118049,-0.44469497552511633,0.7032368695680504,-0.4410627924696246,0.8207334033532546
0.6252792723354031,-0.4364057123276989,0.7239183401423254,1.0822380466391939,0.022532841148552966,0.024220815632604337,0.6252792723354031,-0.4364057123276989,0.6264059143928308,-0.4351946715460687,0.7239183401423254
0.6170660828189914,-0.44131135070089567,0.7081104919283506,1.0440835686547156,0.04960967264906178,-0.07057019522119841,0.6170660828189914,-0.44131135070089567,0.6195465664514446,-0.44483986046195556,0.7081104919283506
0.4861117101572019,-0.2427551644566535,0.5752862648867122,0.8671551903983358,0.01267189321004582,-0.19335181843263988,0.4861117101572019,-0.2427551644566535,0.48674530481770417,-0.25242275537828546,0.5752862648867122
0.5774857754463513,-0.36296173982834545,0.5464037117611694,0.9218707682099235,-0.08568391768790203,-0.32031054290332217,0.5774857754463513,-0.36296173982834545,0.5732015795619562,-0.3789772669735116,0.5464037117611694
